gender,age_group,country,product_name,category,quantity,unit_price,order_status,payment_method,review_text
Male,Teenagers,Australia,Fitbit Versa 3,Electronics,1,229,Pending,PayPal,bad
Female,Senior,Canada,Instant Pot,Home & Kitchen,2,99,Shipped,PayPal,average
Female,Adults,China,Fitbit Versa 3,Electronics,4,229,Delivered,PayPal,bad
Male,Senior,Australia,Harry Potter Box Set,Books,1,80,Delivered,PayPal,very bad
Other,Adults,France,Adidas Running Shoes,Apparel,4,110,Pending,Credit Card,average
Other,Teenagers,France,Lego Star Wars Set,Toys,4,59,Cancelled,Credit Card,very bad
Female,Teenagers,Brazil,Instant Pot,Home & Kitchen,3,99,Shipped,PayPal,average
Female,Senior,Japan,Fitbit Versa 3,Electronics,2,229,Shipped,Cash on Delivery,very bad
Other,Teenagers,France,Barbie Dreamhouse,Toys,1,199,Pending,Cash on Delivery,bad
Female,Teenagers,UK,Nike Air Max,Apparel,4,120,Returned,PayPal,very good
Male,Adults,Australia,Lego Star Wars Set,Toys,2,59,Delivered,Credit Card,good
Other,Senior,Australia,Fitbit Versa 3,Electronics,5,229,Returned,Credit Card,bad
Female,Senior,Australia,Samsung Galaxy S23,Electronics,3,899,Pending,PayPal,very bad
Other,Senior,China,Lego Star Wars Set,Toys,1,59,Delivered,PayPal,very good
Female,Senior,Japan,Nike Air Max,Apparel,3,120,Pending,Cash on Delivery,very bad
Female,Adults,USA,Instant Pot,Home & Kitchen,1,99,Delivered,Credit Card,bad
Other,Teenagers,Germany,Dyson Vacuum,Home & Kitchen,2,399,Cancelled,Credit Card,bad
Other,Senior,China,Adidas Running Shoes,Apparel,1,110,Delivered,PayPal,very good
Other,Teenagers,Australia,Sony Headphones,Electronics,5,199,Delivered,Credit Card,very bad
Female,Adults,Japan,Levi's Jeans,Apparel,3,59,Delivered,Cash on Delivery,very good
Female,Senior,Japan,Lego Star Wars Set,Toys,3,59,Returned,Credit Card,bad
Male,Adults,Germany,Instant Pot,Home & Kitchen,2,99,Returned,PayPal,very good
Female,Senior,Japan,Instant Pot,Home & Kitchen,5,99,Cancelled,Credit Card,very good
Male,Teenagers,Australia,Instant Pot,Home & Kitchen,3,99,Pending,PayPal,good
Male,Senior,India,Samsung Galaxy S23,Electronics,2,899,Cancelled,Cash on Delivery,very bad
Female,Adults,India,Samsung Galaxy S23,Electronics,2,899,Delivered,PayPal,very good
Female,Adults,China,Instant Pot,Home & Kitchen,4,99,Delivered,PayPal,very bad
Male,Adults,Japan,Harry Potter Box Set,Books,5,80,Shipped,PayPal,bad
Male,Adults,India,Wilson Tennis Racket,Sports,4,149,Shipped,Cash on Delivery,very bad
Male,Senior,France,Harry Potter Box Set,Books,2,80,Shipped,Cash on Delivery,very bad
Other,Teenagers,Japan,iPhone 14,Electronics,3,999,Delivered,Cash on Delivery,very good
Male,Teenagers,China,Dyson Vacuum,Home & Kitchen,4,399,Shipped,Cash on Delivery,very good
Other,Teenagers,Germany,Sony Headphones,Electronics,4,199,Returned,Credit Card,good
Other,Senior,Australia,Fitbit Versa 3,Electronics,3,229,Cancelled,PayPal,average
Female,Teenagers,Japan,Fitbit Versa 3,Electronics,5,229,Shipped,Cash on Delivery,very good
Male,Senior,France,Dyson Vacuum,Home & Kitchen,4,399,Shipped,Cash on Delivery,average
Other,Adults,USA,Barbie Dreamhouse,Toys,5,199,Shipped,PayPal,average
Other,Teenagers,UK,Kindle Paperwhite,Books,4,129,Delivered,Credit Card,good
Male,Adults,India,Wilson Tennis Racket,Sports,1,149,Delivered,PayPal,good
Female,Adults,USA,Samsung Galaxy S23,Electronics,2,899,Returned,Credit Card,bad
Female,Senior,Japan,Harry Potter Box Set,Books,3,80,Delivered,PayPal,average
Male,Senior,UK,Adidas Running Shoes,Apparel,4,110,Delivered,Credit Card,average
Other,Teenagers,UK,Instant Pot,Home & Kitchen,3,99,Delivered,Cash on Delivery,bad
Male,Adults,France,Levi's Jeans,Apparel,2,59,Cancelled,Cash on Delivery,very good
Other,Teenagers,Germany,Harry Potter Box Set,Books,4,80,Pending,PayPal,bad
Other,Senior,India,Barbie Dreamhouse,Toys,4,199,Shipped,PayPal,average
Male,Teenagers,USA,Lego Star Wars Set,Toys,3,59,Shipped,PayPal,bad
Male,Senior,Canada,Fitbit Versa 3,Electronics,1,229,Returned,Credit Card,average
Female,Senior,Australia,Harry Potter Box Set,Books,4,80,Shipped,Cash on Delivery,very bad
Female,Teenagers,Australia,Lego Star Wars Set,Toys,2,59,Shipped,Credit Card,bad
Female,Adults,China,Samsung Galaxy S23,Electronics,2,899,Returned,Cash on Delivery,good
Male,Teenagers,China,Lego Star Wars Set,Toys,4,59,Returned,PayPal,very good
Other,Senior,Canada,Levi's Jeans,Apparel,4,59,Cancelled,Credit Card,average
Other,Senior,India,Levi's Jeans,Apparel,1,59,Returned,Credit Card,very bad
Male,Teenagers,China,Dyson Vacuum,Home & Kitchen,5,399,Cancelled,PayPal,bad
Other,Teenagers,India,Nike Air Max,Apparel,4,120,Pending,Credit Card,very bad
Male,Senior,Brazil,Lego Star Wars Set,Toys,2,59,Shipped,PayPal,average
Female,Adults,China,Sony Headphones,Electronics,1,199,Delivered,Credit Card,very good
Male,Teenagers,India,Harry Potter Box Set,Books,3,80,Delivered,Credit Card,bad
Other,Senior,UK,Nike Air Max,Apparel,3,120,Delivered,PayPal,very bad
Female,Teenagers,Australia,Barbie Dreamhouse,Toys,1,199,Delivered,PayPal,very bad
Other,Teenagers,Germany,Fitbit Versa 3,Electronics,5,229,Pending,PayPal,very bad
Female,Senior,Germany,Fitbit Versa 3,Electronics,3,229,Cancelled,PayPal,very good
Male,Adults,France,Yoga Mat,Sports,5,25,Shipped,PayPal,bad
Male,Senior,Australia,Barbie Dreamhouse,Toys,1,199,Delivered,PayPal,average
Female,Senior,Canada,Levi's Jeans,Apparel,2,59,Delivered,PayPal,very bad
Female,Senior,Canada,Lego Star Wars Set,Toys,4,59,Returned,Credit Card,very bad
Male,Teenagers,USA,Nike Air Max,Apparel,3,120,Shipped,Cash on Delivery,average
Male,Teenagers,India,Samsung Galaxy S23,Electronics,2,899,Delivered,Cash on Delivery,very good
Female,Adults,Australia,Samsung Galaxy S23,Electronics,1,899,Returned,PayPal,good
Male,Teenagers,China,Kindle Paperwhite,Books,3,129,Cancelled,PayPal,good
Male,Adults,India,Barbie Dreamhouse,Toys,4,199,Shipped,PayPal,very good
Male,Senior,China,Adidas Running Shoes,Apparel,1,110,Delivered,PayPal,very good
Female,Adults,Brazil,Dyson Vacuum,Home & Kitchen,4,399,Delivered,PayPal,very good
Male,Teenagers,France,Sony Headphones,Electronics,4,199,Cancelled,PayPal,bad
Other,Teenagers,Germany,Sony Headphones,Electronics,3,199,Cancelled,PayPal,good
Other,Teenagers,China,Samsung Galaxy S23,Electronics,4,899,Returned,Cash on Delivery,very good
Female,Teenagers,India,Wilson Tennis Racket,Sports,1,149,Pending,PayPal,very bad
Male,Teenagers,India,Nike Air Max,Apparel,1,120,Cancelled,PayPal,very good
Other,Senior,India,iPhone 14,Electronics,1,999,Returned,Credit Card,bad
Other,Senior,Brazil,Wilson Tennis Racket,Sports,1,149,Returned,PayPal,very good
Other,Adults,USA,Adidas Running Shoes,Apparel,4,110,Cancelled,Cash on Delivery,very good
Female,Teenagers,Australia,Samsung Galaxy S23,Electronics,3,899,Returned,Credit Card,very good
Female,Adults,Japan,Nike Air Max,Apparel,3,120,Delivered,PayPal,bad
Male,Senior,Canada,Nike Air Max,Apparel,1,120,Returned,PayPal,very good
Other,Adults,Japan,Lego Star Wars Set,Toys,3,59,Delivered,PayPal,very bad
Other,Teenagers,India,Barbie Dreamhouse,Toys,3,199,Shipped,PayPal,average
Male,Adults,China,Levi's Jeans,Apparel,1,59,Cancelled,PayPal,good
Male,Adults,France,Nike Air Max,Apparel,1,120,Cancelled,Credit Card,very bad
Other,Adults,Australia,Kindle Paperwhite,Books,4,129,Shipped,Credit Card,very bad
Male,Senior,India,Sony Headphones,Electronics,5,199,Cancelled,Cash on Delivery,bad
Other,Senior,Brazil,Dyson Vacuum,Home & Kitchen,2,399,Delivered,Credit Card,very bad
Other,Senior,USA,Adidas Running Shoes,Apparel,5,110,Returned,PayPal,good
Female,Teenagers,France,Wilson Tennis Racket,Sports,3,149,Returned,PayPal,good
Female,Teenagers,India,Fitbit Versa 3,Electronics,1,229,Cancelled,PayPal,good
Female,Adults,Brazil,Adidas Running Shoes,Apparel,3,110,Pending,PayPal,very bad
Female,Senior,Germany,Instant Pot,Home & Kitchen,3,99,Cancelled,PayPal,very good
Male,Adults,UK,Nike Air Max,Apparel,4,120,Delivered,Credit Card,bad
Male,Teenagers,Brazil,Levi's Jeans,Apparel,1,59,Delivered,Credit Card,good
Female,Teenagers,Japan,Lego Star Wars Set,Toys,3,59,Returned,Cash on Delivery,good
Female,Teenagers,China,Barbie Dreamhouse,Toys,4,199,Shipped,Cash on Delivery,very bad
Female,Teenagers,China,iPhone 14,Electronics,3,999,Shipped,Credit Card,very bad
Male,Adults,Australia,Adidas Running Shoes,Apparel,5,110,Shipped,PayPal,very bad
Other,Teenagers,India,Wilson Tennis Racket,Sports,2,149,Returned,Cash on Delivery,very bad
Female,Adults,France,Instant Pot,Home & Kitchen,5,99,Shipped,PayPal,very bad
Male,Adults,France,Adidas Running Shoes,Apparel,4,110,Returned,Cash on Delivery,good
Male,Senior,India,Kindle Paperwhite,Books,4,129,Cancelled,Cash on Delivery,bad
Male,Adults,UK,iPhone 14,Electronics,2,999,Cancelled,Cash on Delivery,very bad
Other,Teenagers,Australia,Levi's Jeans,Apparel,1,59,Pending,Credit Card,bad
Male,Teenagers,China,Sony Headphones,Electronics,5,199,Delivered,Cash on Delivery,bad
Other,Teenagers,China,Fitbit Versa 3,Electronics,3,229,Cancelled,Cash on Delivery,good
Female,Teenagers,Brazil,Wilson Tennis Racket,Sports,4,149,Delivered,PayPal,very good
Other,Adults,Germany,iPhone 14,Electronics,4,999,Delivered,Cash on Delivery,bad
Other,Adults,UK,Instant Pot,Home & Kitchen,3,99,Pending,Credit Card,very good
Female,Teenagers,India,Instant Pot,Home & Kitchen,3,99,Pending,PayPal,average
Other,Adults,China,Sony Headphones,Electronics,5,199,Delivered,Credit Card,very good
Other,Senior,India,Levi's Jeans,Apparel,5,59,Delivered,Credit Card,good
Male,Senior,Canada,Instant Pot,Home & Kitchen,2,99,Shipped,Cash on Delivery,good
Male,Senior,China,Sony Headphones,Electronics,3,199,Shipped,PayPal,bad
Male,Senior,France,Dyson Vacuum,Home & Kitchen,4,399,Returned,PayPal,average
Female,Senior,USA,Samsung Galaxy S23,Electronics,5,899,Shipped,PayPal,bad
Male,Senior,Australia,Fitbit Versa 3,Electronics,2,229,Shipped,Cash on Delivery,good
Female,Teenagers,USA,Barbie Dreamhouse,Toys,1,199,Shipped,Cash on Delivery,good
Male,Teenagers,China,Instant Pot,Home & Kitchen,3,99,Returned,PayPal,very bad
Male,Senior,USA,Instant Pot,Home & Kitchen,4,99,Shipped,Cash on Delivery,very bad
Male,Senior,Japan,Yoga Mat,Sports,3,25,Cancelled,PayPal,very bad
Other,Senior,India,Instant Pot,Home & Kitchen,5,99,Pending,Credit Card,good
Female,Teenagers,UK,Yoga Mat,Sports,1,25,Delivered,PayPal,very good
Female,Adults,Brazil,Fitbit Versa 3,Electronics,4,229,Shipped,Cash on Delivery,very good
Female,Adults,USA,Lego Star Wars Set,Toys,2,59,Cancelled,PayPal,good
Male,Adults,India,Dyson Vacuum,Home & Kitchen,2,399,Pending,Credit Card,very good
Female,Teenagers,Australia,Harry Potter Box Set,Books,3,80,Delivered,Credit Card,very good
Other,Teenagers,India,Levi's Jeans,Apparel,3,59,Returned,Cash on Delivery,very good
Other,Senior,India,Wilson Tennis Racket,Sports,5,149,Pending,PayPal,very good
Other,Teenagers,China,Harry Potter Box Set,Books,5,80,Pending,PayPal,bad
Female,Senior,Germany,Levi's Jeans,Apparel,3,59,Pending,PayPal,very good
Other,Teenagers,China,iPhone 14,Electronics,4,999,Returned,Cash on Delivery,very bad
Other,Adults,USA,Samsung Galaxy S23,Electronics,4,899,Shipped,PayPal,good
Other,Adults,Brazil,Sony Headphones,Electronics,5,199,Shipped,Cash on Delivery,very good
Male,Senior,Canada,Instant Pot,Home & Kitchen,2,99,Delivered,Credit Card,very good
Female,Adults,China,Kindle Paperwhite,Books,2,129,Pending,Credit Card,very good
Other,Adults,India,Instant Pot,Home & Kitchen,5,99,Cancelled,Cash on Delivery,good
Female,Adults,USA,Levi's Jeans,Apparel,4,59,Pending,Credit Card,very good
Male,Adults,USA,Yoga Mat,Sports,4,25,Pending,PayPal,bad
Other,Adults,India,Fitbit Versa 3,Electronics,4,229,Cancelled,Cash on Delivery,very bad
Female,Teenagers,USA,Sony Headphones,Electronics,4,199,Delivered,Credit Card,average
Other,Senior,France,Sony Headphones,Electronics,4,199,Shipped,Cash on Delivery,average
Female,Adults,UK,Wilson Tennis Racket,Sports,1,149,Pending,Cash on Delivery,very good
Female,Teenagers,UK,Lego Star Wars Set,Toys,3,59,Cancelled,Cash on Delivery,average
Female,Senior,Canada,iPhone 14,Electronics,5,999,Delivered,Credit Card,very bad
Female,Senior,India,Fitbit Versa 3,Electronics,4,229,Returned,Cash on Delivery,very bad
Other,Teenagers,Australia,iPhone 14,Electronics,4,999,Delivered,Credit Card,average
Female,Senior,China,Instant Pot,Home & Kitchen,5,99,Returned,Cash on Delivery,good
Other,Teenagers,France,Dyson Vacuum,Home & Kitchen,4,399,Pending,Cash on Delivery,very good
Other,Senior,China,Samsung Galaxy S23,Electronics,4,899,Shipped,Credit Card,very good
Other,Teenagers,UK,Instant Pot,Home & Kitchen,4,99,Shipped,PayPal,good
Other,Senior,India,Wilson Tennis Racket,Sports,2,149,Returned,PayPal,average
Female,Senior,UK,Sony Headphones,Electronics,2,199,Shipped,Credit Card,very bad
Female,Teenagers,Japan,Dyson Vacuum,Home & Kitchen,3,399,Delivered,PayPal,good
Female,Senior,USA,Barbie Dreamhouse,Toys,1,199,Delivered,Cash on Delivery,very good
Other,Adults,France,Sony Headphones,Electronics,3,199,Shipped,Cash on Delivery,bad
Male,Teenagers,USA,Adidas Running Shoes,Apparel,3,110,Shipped,Credit Card,average
Female,Teenagers,Germany,Samsung Galaxy S23,Electronics,2,899,Pending,PayPal,bad
Male,Adults,Australia,Nike Air Max,Apparel,4,120,Pending,Credit Card,very bad
Male,Adults,USA,Lego Star Wars Set,Toys,4,59,Returned,Credit Card,good
Other,Senior,China,Levi's Jeans,Apparel,4,59,Delivered,Credit Card,average
Other,Senior,USA,Samsung Galaxy S23,Electronics,2,899,Pending,PayPal,very bad
Male,Senior,Brazil,Harry Potter Box Set,Books,5,80,Cancelled,PayPal,very bad
Male,Senior,Canada,Nike Air Max,Apparel,5,120,Delivered,PayPal,good
Male,Senior,Canada,Lego Star Wars Set,Toys,3,59,Returned,Credit Card,good
Other,Senior,Germany,Samsung Galaxy S23,Electronics,5,899,Cancelled,Credit Card,very bad
Female,Teenagers,Japan,Levi's Jeans,Apparel,2,59,Delivered,Credit Card,very bad
Other,Senior,Brazil,Levi's Jeans,Apparel,3,59,Shipped,Cash on Delivery,bad
Other,Senior,Japan,iPhone 14,Electronics,3,999,Shipped,PayPal,average
Male,Senior,UK,Yoga Mat,Sports,3,25,Returned,Cash on Delivery,average
Female,Senior,Germany,Samsung Galaxy S23,Electronics,2,899,Delivered,PayPal,very bad
Male,Teenagers,China,Fitbit Versa 3,Electronics,5,229,Delivered,Cash on Delivery,good
Male,Adults,Japan,Lego Star Wars Set,Toys,1,59,Delivered,Cash on Delivery,average
Female,Adults,China,Harry Potter Box Set,Books,2,80,Pending,PayPal,average
Male,Adults,India,Kindle Paperwhite,Books,4,129,Shipped,Cash on Delivery,very bad
Other,Senior,Brazil,Kindle Paperwhite,Books,4,129,Cancelled,PayPal,bad
Female,Teenagers,Australia,Nike Air Max,Apparel,3,120,Cancelled,Credit Card,bad
Other,Senior,France,Dyson Vacuum,Home & Kitchen,5,399,Delivered,Credit Card,very good
Female,Senior,Germany,Wilson Tennis Racket,Sports,3,149,Shipped,Cash on Delivery,very good
Male,Adults,India,Barbie Dreamhouse,Toys,1,199,Shipped,Cash on Delivery,very good
Other,Senior,Australia,Samsung Galaxy S23,Electronics,5,899,Pending,Credit Card,good
Other,Teenagers,China,Adidas Running Shoes,Apparel,3,110,Returned,PayPal,very bad
Female,Senior,India,iPhone 14,Electronics,4,999,Pending,PayPal,very bad
Female,Senior,Canada,Yoga Mat,Sports,5,25,Shipped,Credit Card,average
Male,Teenagers,China,Samsung Galaxy S23,Electronics,4,899,Cancelled,PayPal,very bad
Male,Adults,Australia,Fitbit Versa 3,Electronics,3,229,Pending,Credit Card,good
Other,Adults,Germany,Sony Headphones,Electronics,5,199,Delivered,Cash on Delivery,good
Male,Teenagers,China,Lego Star Wars Set,Toys,4,59,Returned,PayPal,good
Male,Senior,France,Adidas Running Shoes,Apparel,1,110,Delivered,Credit Card,average
Female,Senior,France,Lego Star Wars Set,Toys,5,59,Pending,PayPal,good
Other,Senior,Japan,Nike Air Max,Apparel,1,120,Returned,Credit Card,very bad
Other,Adults,Germany,Barbie Dreamhouse,Toys,4,199,Delivered,Cash on Delivery,very bad
Other,Teenagers,Germany,Nike Air Max,Apparel,1,120,Cancelled,Cash on Delivery,bad
Male,Senior,Australia,Barbie Dreamhouse,Toys,1,199,Delivered,PayPal,very good
Male,Adults,Brazil,Levi's Jeans,Apparel,5,59,Returned,Credit Card,very good
Male,Senior,Germany,Kindle Paperwhite,Books,3,129,Cancelled,PayPal,very bad
Male,Adults,USA,Samsung Galaxy S23,Electronics,4,899,Delivered,PayPal,very bad
Female,Teenagers,Australia,Barbie Dreamhouse,Toys,3,199,Returned,Cash on Delivery,very good
Female,Adults,Canada,Levi's Jeans,Apparel,1,59,Returned,Cash on Delivery,average
Male,Adults,Australia,Adidas Running Shoes,Apparel,4,110,Cancelled,PayPal,bad
Other,Teenagers,India,Barbie Dreamhouse,Toys,5,199,Returned,Credit Card,very bad
Male,Teenagers,Canada,Instant Pot,Home & Kitchen,5,99,Delivered,PayPal,very bad
Male,Adults,Japan,Barbie Dreamhouse,Toys,3,199,Shipped,PayPal,bad
Other,Adults,Germany,Sony Headphones,Electronics,3,199,Delivered,PayPal,very bad
Female,Senior,Japan,Nike Air Max,Apparel,4,120,Pending,PayPal,average
Other,Senior,China,Wilson Tennis Racket,Sports,4,149,Delivered,Credit Card,bad
Male,Senior,USA,Yoga Mat,Sports,4,25,Returned,Credit Card,average
Other,Teenagers,Germany,Nike Air Max,Apparel,5,120,Returned,Cash on Delivery,very good
Female,Senior,Australia,Adidas Running Shoes,Apparel,1,110,Shipped,Credit Card,very good
Other,Teenagers,Germany,Sony Headphones,Electronics,5,199,Delivered,Cash on Delivery,very good
Female,Teenagers,Brazil,Instant Pot,Home & Kitchen,4,99,Returned,Cash on Delivery,bad
Other,Teenagers,India,Nike Air Max,Apparel,3,120,Shipped,Cash on Delivery,bad
Female,Senior,Germany,Wilson Tennis Racket,Sports,1,149,Pending,PayPal,very bad
Male,Adults,Germany,Yoga Mat,Sports,4,25,Cancelled,Cash on Delivery,average
Female,Adults,Brazil,Samsung Galaxy S23,Electronics,4,899,Delivered,Credit Card,good
Other,Adults,Brazil,Wilson Tennis Racket,Sports,5,149,Pending,PayPal,very good
Female,Senior,China,Yoga Mat,Sports,5,25,Pending,PayPal,very bad
Male,Adults,France,Yoga Mat,Sports,5,25,Cancelled,Cash on Delivery,very good
Other,Teenagers,France,Wilson Tennis Racket,Sports,2,149,Returned,PayPal,very good
Male,Adults,Canada,Fitbit Versa 3,Electronics,4,229,Pending,PayPal,bad
Male,Senior,Germany,Yoga Mat,Sports,1,25,Cancelled,Credit Card,average
Female,Senior,France,Dyson Vacuum,Home & Kitchen,5,399,Shipped,Credit Card,good
Male,Senior,Canada,Levi's Jeans,Apparel,4,59,Delivered,Cash on Delivery,bad
Female,Teenagers,USA,Harry Potter Box Set,Books,5,80,Shipped,PayPal,very bad
Male,Teenagers,Brazil,Levi's Jeans,Apparel,2,59,Pending,PayPal,good
Male,Teenagers,Germany,Wilson Tennis Racket,Sports,3,149,Delivered,Credit Card,bad
Female,Adults,Germany,Fitbit Versa 3,Electronics,4,229,Cancelled,Cash on Delivery,very bad
Male,Teenagers,France,Dyson Vacuum,Home & Kitchen,4,399,Returned,Cash on Delivery,very good
Female,Senior,China,Adidas Running Shoes,Apparel,4,110,Shipped,Credit Card,average
Male,Adults,India,Yoga Mat,Sports,1,25,Delivered,Cash on Delivery,very bad
Female,Teenagers,Brazil,Lego Star Wars Set,Toys,1,59,Pending,Credit Card,bad
Other,Senior,Canada,Harry Potter Box Set,Books,5,80,Shipped,Credit Card,bad
Female,Teenagers,UK,Yoga Mat,Sports,3,25,Pending,PayPal,good
Other,Adults,Japan,Yoga Mat,Sports,3,25,Shipped,PayPal,bad
Male,Senior,Germany,Sony Headphones,Electronics,4,199,Returned,Cash on Delivery,very good
Female,Teenagers,France,Samsung Galaxy S23,Electronics,1,899,Returned,Cash on Delivery,good
Other,Senior,Germany,Dyson Vacuum,Home & Kitchen,3,399,Cancelled,Cash on Delivery,very good
Other,Adults,India,Barbie Dreamhouse,Toys,1,199,Pending,Credit Card,very bad
Other,Adults,India,Lego Star Wars Set,Toys,4,59,Delivered,PayPal,very good
Male,Teenagers,USA,Yoga Mat,Sports,1,25,Pending,Credit Card,good
Male,Senior,Canada,Samsung Galaxy S23,Electronics,3,899,Returned,PayPal,good
Female,Teenagers,USA,Kindle Paperwhite,Books,5,129,Cancelled,Cash on Delivery,bad
Other,Senior,Germany,Fitbit Versa 3,Electronics,2,229,Delivered,PayPal,good
Other,Teenagers,Australia,Sony Headphones,Electronics,4,199,Shipped,Cash on Delivery,very good
Female,Senior,USA,Harry Potter Box Set,Books,4,80,Pending,PayPal,very bad
Male,Senior,Japan,Samsung Galaxy S23,Electronics,5,899,Cancelled,PayPal,very good
Male,Adults,France,Sony Headphones,Electronics,3,199,Pending,Credit Card,bad
Other,Adults,Brazil,Barbie Dreamhouse,Toys,5,199,Shipped,PayPal,bad
